election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2/18/08,General Election,Contested,PP-140,Lahore-Iv,Punjab,Provincial,128581,43710,0.33994136,495,0.01132464,43215,17689,0.409325466,28549,0.660627097,Pakistan Muslim League (Nawaz),Muhammad Ajasim Sharif,10860,0.251301631,Pakistan Peoples Party Parliamentarians,Dr. Fakhar Ud Din Choudhary,3218,0.074464885,Pakistan Muslim League (Qaid-e-Azam),Nazeer Ahmed Chuhan,588,0.013606387,1.979212405,0.296316759,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-140,Lahore-Iv,Punjab,Provincial,133479,70658,0.529356678,695,0.009836112,69963,9372,0.13395652,37615,0.537641325,Pakistan Muslim League (Nawaz),Majid Zahoor,28243,0.403684805,Pakistan Tehreek-e-Insaf,Muhammad Zubair Khan Niazi,1184,0.016923231,Pakistan Peoples Party Parliamentarians,Afshan,2921,0.04175064,2.208915521,0.041921892,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-141,Lahore-V,Punjab,Provincial,169792,86896,0.511779118,937,0.010783005,85959,35669,0.414953641,58857,0.684710153,Pakistan Muslim League (Nawaz),Mian Mujataba Shuja Ur Rehman,23188,0.269756512,Pakistan Tehreek-e-Insaf,Chouhadry Muhammad Nawaz Net,2218,0.025802999,Pakistan Peoples Party Parliamentarians,Haji Mian Shahid Abbas Advocate,1696,0.019730337,1.84379554,0.095652924,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-142,Lahore-Vi,Punjab,Provincial,150412,43910,0.291931495,340,0.007743111,43570,23031,0.528597659,31326,0.71898095,Pakistan Muslim League (Nawaz),Khawja Salman Rafique,8295,0.190383291,Pakistan Peoples Party Parliamentarians,Zameer Ahmad Khokhar,3792,0.087032362,Pakistan Muslim League (Qaid-e-Azam),Muhammad Azeem Haneef,157,0.003603397,1.783291767,0.457142857,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-142,Lahore-Vi,Punjab,Provincial,135778,69012,0.508270854,1107,0.016040689,67905,23825,0.350857816,44130,0.649878507,Pakistan Muslim League (Nawaz),Muhammad Hamza Shehbaz Sharif,20305,0.299020691,Pakistan Tehreek-e-Insaf,Waqar Ahmad,2886,0.042500552,Pakistan Peoples Party Parliamentarians,Arif Naseem Kashmiri,584,0.00860025,1.94713376,0.14213248,141,Delimitation 2002-2013
8/22/13,By-Election,Contested,PP-142,Lahore-Vi,Punjab,Provincial,136080,23412,0.172045855,259,0.011062703,23153,12639,0.545890381,17369,0.750183562,Pakistan Muslim League (Nawaz),Khawaja Salman Rafiq,4730,0.20429318,Pakistan Tehreek-e-Insaf,Waqar Ahmad,1010,0.043622857,Pakistan Peoples Party Parliamentarians,Muhammad Idrees,44,0.001900402,1.649032946,0.213530655,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-143,Lahore-Vii,Punjab,Provincial,134878,44172,0.327495959,665,0.015054786,43507,24767,0.569264716,32440,0.74562714,Pakistan Muslim League (Nawaz),Ch. Shahbaz Ahmed,7673,0.176362424,Pakistan Peoples Party Parliamentarians,Mian Mohammad Bilal Asghar,3075,0.070678282,Pakistan Muslim League (Qaid-e-Azam),Malik Mohammad Asghar Khan,319,0.007332153,1.688964641,0.400755897,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-143,Lahore-Vii,Punjab,Provincial,168723,82179,0.487064597,1077,0.013105538,81102,41495,0.511639664,57919,0.714150083,Pakistan Muslim League (Nawaz),Choudhry Shahbaz Ahmad,16424,0.202510419,Pakistan Tehreek-e-Insaf,Mohammad Arshad Khan,1990,0.024537003,Jamaat-e-Islami,Choudhry Muhammad Shoukat,4769,0.058802496,1.811034384,0.12116415,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-144,Lahore-Viii,Punjab,Provincial,179150,93093,0.519637176,948,0.010183365,92145,41286,0.448054696,64113,0.695783819,Pakistan Muslim League (Nawaz),Rao Akhtar,22827,0.247729123,Pakistan Tehreek-e-Insaf,Mian Hamid Miraj,3918,0.042519941,Pakistan Peoples Party Parliamentarians,Syed Zahid Ali Shah,1287,0.013967117,1.827063041,0.171638849,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-145,Lahore-Ix,Punjab,Provincial,134801,53041,0.39347631,1186,0.022360061,51855,16849,0.324925272,30243,0.583222447,Pakistan Muslim League (Nawaz),Muhammad Naveed Anjum,13394,0.258297175,Pakistan Peoples Party Parliamentarians,Malik Shahid Imtiaz,8051,0.155259859,Pakistan Muslim League (Qaid-e-Azam),Haji Imdad Hussain,167,0.003220519,2.320323439,0.60109004,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-145,Lahore-Ix,Punjab,Provincial,164342,85697,0.521455258,1145,0.013361028,84552,41576,0.491721071,59521,0.703957328,Pakistan Muslim League (Nawaz),Muhammad Waheed Gul,17945,0.212236257,Pakistan Tehreek-e-Insaf,Tariq Hameed,4347,0.051412149,Pakistan Peoples Party Parliamentarians,Haji Imdad Hussain,2739,0.032394266,1.840288685,0.242240178,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-146,Lahore-X,Punjab,Provincial,140896,55197,0.391757041,782,0.014167437,54415,21228,0.39011302,35016,0.643499035,Pakistan Muslim League (Nawaz),Allah Rakha,13788,0.253386015,Pakistan Peoples Party Parliamentarians,Haji Muhammad Ijaz,4071,0.07481393,Pakistan Muslim League (Qaid-e-Azam),Imran Ahmed Khan,1540,0.02830102,2.064194012,0.295256745,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-146,Lahore-X,Punjab,Provincial,158220,86097,0.54416003,1077,0.012509147,85020,32009,0.376487885,55850,0.656904258,Pakistan Muslim League (Nawaz),Malik Muhammad Waheed,23841,0.280416373,Pakistan Tehreek-e-Insaf,Jamshaid Iqbal,2367,0.027840508,Pakistan Peoples Party Parliamentarians,Zahid Zulfiqar Khan,2962,0.034838861,1.956469131,0.099282748,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-147,Lahore-Xi,Punjab,Provincial,144055,49859,0.34611086,617,0.012374897,49242,20036,0.406888429,29820,0.605580602,Pakistan Muslim League (Nawaz),Mohsin Latif,9784,0.198692173,Pakistan Peoples Party Parliamentarians,Ijaz Qayyum Butt,9493,0.192782584,Pakistan Muslim League (Qaid-e-Azam),Abdul Aleem Khan,145,0.002944641,2.255434419,0.970257563,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-147,Lahore-Xi,Punjab,Provincial,131002,74297,0.567144013,966,0.013001871,73331,6607,0.090098321,36781,0.50157505,Pakistan Muslim League (Nawaz),Mohsin Latif,30174,0.411476729,Pakistan Tehreek-e-Insaf,Muhammad Shoaib Siddiqui,1890,0.025773547,Jamaat-e-Islami,Ameer Ul Azim,4486,0.061174674,2.365670084,0.062636707,141,Delimitation 2002-2013
10/11/15,By-Election,Contested,PP-147,Lahore-Xi,Punjab,Provincial,140767,62534,0.444237641,1065,0.017030735,61469,3562,0.057947909,31964,0.520001952,Pakistan Tehreek-e-Insaf,Muhammad Shoaib Siddiqui,28402,0.462054044,Pakistan Muslim League (Nawaz),Mohsin Latif,756,0.012298882,Pakistan Peoples Party Parliamentarians,Iftikhar Shahid Advocate,347,0.005645122,2.065879235,0.026617844,166,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-148,Lahore-Xii,Punjab,Provincial,187326,67963,0.362806017,1122,0.016508983,66841,24241,0.362666627,40975,0.613021948,Pakistan Muslim League (Nawaz),Hafiz Mian Muhammad Naauman,16734,0.250355321,Pakistan Muslim League (Qaid-e-Azam),Mian Muhammad Aslam Iqbal,8892,0.133032121,Pakistan Peoples Party Parliamentarians,Tahir Khalique,240,0.003590611,2.192146248,0.531373252,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-148,Lahore-Xii,Punjab,Provincial,195026,109802,0.563012111,1265,0.011520737,108537,5109,0.047071506,54893,0.505753798,Pakistan Tehreek-e-Insaf,Mian Muhammad Aslam Iqbal,49784,0.458682293,Pakistan Muslim League (Nawaz),Akhtar Rasool Chaudary,1038,0.009563559,Pakistan Peoples Party Parliamentarians,Muhammad Naeem Zafar,2822,0.02600035,2.144017826,0.020850072,166,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-149,Lahore-Xiii,Punjab,Provincial,161712,56314,0.348236371,826,0.014667756,55488,20752,0.373990773,36212,0.652609573,Pakistan Muslim League (Nawaz),Rana Mashood Ahmad Khan,15460,0.2786188,Pakistan Peoples Party Parliamentarians,Pir Syed Nazim Hussain Shah,3307,0.059598472,Pakistan Muslim League (Qaid-e-Azam),Malik Habib Ullah,509,0.009173155,1.971988076,0.213906856,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-149,Lahore-Xiii,Punjab,Provincial,194015,101420,0.522743087,2078,0.020489055,99342,17020,0.171327334,47933,0.482504882,Pakistan Muslim League (Nawaz),Rana Mashhood Ahmad Khan,30913,0.311177548,Pakistan Tehreek-e-Insaf,Mian Muhammad Akram Usman,10323,0.103913752,Independents,Muhammad Shuaib Khan Niazi,10173,0.102403817,2.91627121,0.333937179,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-15,Attock-I,Punjab,Provincial,153030,79152,0.517231915,2976,0.037598545,76176,6067,0.079644507,30875,0.405311384,Pakistan Peoples Party Parliamentarians,Shahan Malik,24808,0.325666877,Pakistan Muslim League (Qaid-e-Azam),Syed Ejaz Hussain Bukhari,20493,0.269021739,Pakistan Muslim League (Nawaz),Muhammad Sulman Sarwar,0,0,2.91792806,0.826064173,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-15,Attock-I,Punjab,Provincial,198413,112997,0.569504014,3575,0.031638008,109422,4382,0.040046791,28437,0.259883753,Pakistan Tehreek-e-Insaf,Ejaz Hussain Bukhari,24055,0.219836961,Pakistan Muslim League (Nawaz),Muhammad Suleman Sarwar,18930,0.172999945,Independents,Sajid Mehmood,38000,0.347279341,5.594779291,0.786946581,166,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-150,Lahore-Xiv,Punjab,Provincial,142250,53944,0.379219684,887,0.016442978,53057,21339,0.402190097,34053,0.641819176,Pakistan Muslim League (Nawaz),Mehr Ishtiaq Ahmad,12714,0.239629078,Pakistan Peoples Party Parliamentarians,Asif Mahmood Nagira,5717,0.10775204,Pakistan Muslim League (Qaid-e-Azam),Haji Muhammad Arshad Doghar,573,0.010799706,2.07887475,0.44966179,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-150,Lahore-Xiv,Punjab,Provincial,194426,99690,0.512740066,1577,0.015819039,98113,23013,0.234556073,57232,0.583327388,Pakistan Muslim League (Nawaz),Mehar Ishtiaq Ahmad,34219,0.348771315,Pakistan Tehreek-e-Insaf,Mehar Wajid Azeem,3805,0.038781813,Pakistan Peoples Party Parliamentarians,Asif Mehmood Nagra,2857,0.029119485,2.157154422,0.111195535,141,Delimitation 2002-2013
8/22/13,By-Election,Contested,PP-150,Lahore-Xiv,Punjab,Provincial,194675,37973,0.195058431,375,0.009875438,37598,376,0.010000532,18870,0.501888398,Pakistan Muslim League (Nawaz),Mian Marghoob Ahmad,18494,0.491887866,Pakistan Tehreek-e-Insaf,Mehr Wajid Azim,118,0.003138465,Pakistan Peoples Party Parliamentarians,Asif Mehmood Nagra,116,0.00308527,2.024874727,0.006380448,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-151,Lahore-Xv,Punjab,Provincial,200246,61545,0.307346963,541,0.008790316,61004,26405,0.432840469,41005,0.672169038,Pakistan Muslim League (Nawaz),Ijaz Ahmed Khan,14600,0.239328569,Pakistan Peoples Party Parliamentarians,Sardar Hur Bukhari,4418,0.072421481,Pakistan Muslim League (Qaid-e-Azam),Mohammad Fayyaz Khalid,981,0.016080913,1.943871684,0.30260274,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-151,Lahore-Xv,Punjab,Provincial,218510,119465,0.54672555,929,0.007776336,118536,3809,0.032133698,58183,0.490846663,Pakistan Tehreek-e-Insaf,Mian Mehmood Ur Rasheed,54374,0.458712965,Pakistan Muslim League (Nawaz),Syed Tauseef Hussain Shah,1890,0.015944523,Jamaat-e-Islami,Ch Mehmood Ul Ahad,4089,0.034495849,2.212886021,0.03475926,166,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-152,Lahore-Xvi,Punjab,Provincial,160058,60131,0.375682565,547,0.009096805,59584,1916,0.032156284,25529,0.428453947,Pakistan Muslim League (Nawaz),Dr. Saeed Elahi,23613,0.396297664,Pakistan Muslim League (Qaid-e-Azam),Ch. Moonis Elahi,10039,0.168484828,Pakistan Peoples Party Parliamentarians,Ashraf Ijaz Gill,403,0.006763561,2.709870608,0.425147165,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-152,Lahore-Xvi,Punjab,Provincial,140832,77377,0.549427687,796,0.010287295,76581,2310,0.03016414,36977,0.482848226,Pakistan Tehreek-e-Insaf,Dr Murad Raas,34667,0.452684086,Pakistan Muslim League (Nawaz),Khwaja Salman Rafique,1739,0.022707982,Pakistan Peoples Party Parliamentarians,Javed Akhtar Ch,3198,0.041759705,2.278224681,0.050162979,166,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-153,Lahore-Xvii,Punjab,Provincial,144426,49977,0.346038802,768,0.015367069,49209,9093,0.184783271,24391,0.495661363,Pakistan Muslim League (Nawaz),Ramzan Siddique,15298,0.310878091,Pakistan Peoples Party Parliamentarians,Zulfiqar Ali Badar,6444,0.130951655,Pakistan Muslim League (Qaid-e-Azam),Waris Ali  Mehmood,3076,0.062508891,2.76809284,0.421231534,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-153,Lahore-Xvii,Punjab,Provincial,187492,87958,0.46912935,1376,0.01564383,86582,31559,0.364498395,51590,0.595851332,Pakistan Muslim League (Nawaz),Ramzan Siddique Bhatti,20031,0.231352937,Pakistan Tehreek-e-Insaf,Shabbir Syal,5674,0.065533252,Independents,Mian Abdul Razzaq,9287,0.107262479,2.396505793,0.283260946,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-154,Lahore-Xviii,Punjab,Provincial,135113,8653,0.06404269,41,0.004738241,8612,8057,0.935555039,8211,0.953437065,Pakistan Muslim League (Nawaz),Syed Zaeem Hussain Qadri,154,0.017882025,Independents,Syed Mazhar Rasool Bukhari,120,0.013934046,Jamiat Ulama e Pakistan (Niazi),Syed Muhammad Masoom Hussain,127,0.014746865,1.09937177,0.779220779,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-154,Lahore-Xviii,Punjab,Provincial,142662,74579,0.5227671,1102,0.014776278,73477,16465,0.224083727,37472,0.509982716,Pakistan Muslim League (Nawaz),Syed Zaeem Hussian Qadri,21007,0.285898989,Pakistan Tehreek-e-Insaf,Sajjid Sardar Joyia,7905,0.107584686,Jamaat-e-Islami,Syed Ihsan Ullah Waqas,7093,0.096533609,2.818797181,0.376303137,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-155,Lahore-Xix,Punjab,Provincial,164446,58635,0.356560816,801,0.013660783,57834,15281,0.264221738,33051,0.571480444,Pakistan Muslim League (Nawaz),Mian Naseer Ahmed,17770,0.307258706,Pakistan Peoples Party Parliamentarians,Qasim Zia,6295,0.108846008,Pakistan Muslim League (Qaid-e-Azam),Ch. Nasir Mahmood Jat,718,0.012414842,2.310158427,0.354248734,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-155,Lahore-Xix,Punjab,Provincial,246334,121137,0.491759156,363,0.002996607,120774,19896,0.164737443,62838,0.520294103,Pakistan Muslim League (Nawaz),Main Naseer Ahmad,42942,0.35555666,Pakistan Tehreek-e-Insaf,Hafiz Farhat Abbas,5879,0.048677696,Independents,Ahtisham Hussain,9115,0.075471542,2.491885815,0.136905594,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-156,Lahore-Xx,Punjab,Provincial,147094,51775,0.351985805,880,0.01699662,50895,14508,0.285057471,27873,0.547656941,Pakistan Muslim League (Nawaz),Muhammad Yasin Sohail,13365,0.262599469,Pakistan Peoples Party Parliamentarians,Malik Asif Jehangir,6773,0.133077905,Pakistan Muslim League (Qaid-e-Azam),Muhammad Shaoib Siddiqui,2884,0.056665684,2.579387115,0.506771418,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-156,Lahore-Xx,Punjab,Provincial,182781,101649,0.556124542,293,0.002882468,101356,8895,0.087759975,47477,0.468418249,Pakistan Muslim League (Nawaz),Ch Yaseen Sohail,38582,0.380658274,Pakistan Tehreek-e-Insaf,Ahsan Rasheed,8558,0.084435061,Jamiat Ulema-e-Pakistan (Noorani),Hafiz Shabir Hussain Fridi,6739,0.066488417,2.685697792,0.221813281,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-157,Lahore-Xxi,Punjab,Provincial,13916,51061,3.669229664,0,0,51061,8112,0.158868804,27318,0.535007148,Pakistan Muslim League (Nawaz),Muhammad Tajamal Hussain,19206,0.376138344,Pakistan Peoples Party Parliamentarians,Faisal Mumtaz,4309,0.08438926,Pakistan Muslim League (Qaid-e-Azam),Naveed Ashiq Dyial,228,0.004465247,2.299707927,0.224356972,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-157,Lahore-Xxi,Punjab,Provincial,174402,89931,0.51565349,1798,0.019993106,88133,25226,0.286226499,45947,0.52133707,Pakistan Muslim League (Nawaz),Muhammad Tajammal Hussain,20721,0.235110572,Pakistan Tehreek-e-Insaf,Hamid Sarwar,13237,0.150193458,Pakistan Peoples Party Parliamentarians,Babar Sohail Butt Lakhodair,8228,0.093358901,2.830459405,0.63882052,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-158,Lahore-Xxii,Punjab,Provincial,111926,60911,0.54420778,0,0,60911,7062,0.11593965,28758,0.472131471,Pakistan Peoples Party Parliamentarians,Ghulam Habib Awan,21696,0.356191821,Pakistan Muslim League (Nawaz),Sohail Shaukat Butt,9483,0.155686165,Pakistan Muslim League (Qaid-e-Azam),Shehzad Yousaf,974,0.015990544,2.673305102,0.437085177,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-158,Lahore-Xxii,Punjab,Provincial,143839,87663,0.609452235,2739,0.031244653,84924,16948,0.199566671,35130,0.413663982,Pakistan Muslim League (Nawaz),Malik Ghulam Habib Awan,18182,0.214097311,Pakistan Peoples Party Parliamentarians,Naveed Ashiq Diyal,15689,0.184741651,Independents,Ch Ghulam Zain Ul Abidin,15923,0.187497056,3.783905916,0.862886371,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-159,Lahore-Xxiii,Punjab,Provincial,134984,63391,0.469618621,1314,0.020728495,62077,757,0.012194533,23177,0.373358893,Pakistan Peoples Party Parliamentarians,Farooq Yousaf Ghurki,22420,0.36116436,Pakistan Muslim League (Qaid-e-Azam),Chaudhry Muhammad Mansha Sindhu,15947,0.256890636,Pakistan Muslim League (Nawaz),Rana Khalid Mehmood Qadri,533,0.008586111,2.977569984,0.711284567,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-159,Lahore-Xxiii,Punjab,Provincial,187298,101690,0.542931585,2441,0.024004327,99249,41253,0.415651543,60603,0.610615724,Pakistan Muslim League (Nawaz),Mian Muhammad Shehbaz Sharif,19350,0.194964181,Pakistan Tehreek-e-Insaf,Ali Imtiaz,6108,0.061542182,Pakistan Peoples Party Parliamentarians,Muhammad Asif,13188,0.132877913,2.399365791,0.315658915,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-16,Attock-Ii,Punjab,Provincial,150810,72716,0.482169617,3479,0.047843666,69237,11286,0.16300533,25313,0.365599318,Independents,Shujah Khanzada,14027,0.202593989,Pakistan Peoples Party Parliamentarians,Doctor Muhammad Naeem Awan,12298,0.177621792,Muttahidda Majlis-e-Amal Pakistan,Qari Ateeq-Ur-Rehman,17599,0.254184901,4.180603208,0.87673772,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-16,Attock-Ii,Punjab,Provincial,189894,95847,0.504739486,3434,0.035827934,92413,12860,0.139157911,38791,0.419756961,Pakistan Muslim League (Nawaz),Col R Shuja Khanzada,25931,0.28059905,Independents,Raza Khan,18549,0.200718514,Pakistan Tehreek-e-Insaf,Qazi Ahmed Akbar Khan,9142,0.098925476,3.343014061,0.71532143,141,Delimitation 2002-2013
10/6/15,By-Election,Contested,PP-16,Attock-Ii,Punjab,Provincial,206669,44656,0.21607498,742,0.016615908,43914,35726,0.813544655,39820,0.906772328,Pakistan Muslim League (Nawaz),Jehangir Khanzada,4094,0.093227672,Independents,Dr. Muhammad Naeem Awan,NA,NA,NA,NA,NA,NA,1.203474498,NA,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-160,Lahore-Xxiv,Punjab,Provincial,187842,77999,0.415237274,1913,0.024525955,76086,23784,0.312593644,42056,0.552742949,Pakistan Muslim League (Nawaz),Rana Mubasshir Iqbal,18272,0.240149305,Pakistan Peoples Party Parliamentarians,Amjad Ali Jutt,14831,0.194924165,Pakistan Muslim League (Qaid-e-Azam),Malik Muhammad Akram Khokhar,927,0.012183582,2.492303805,0.811679072,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-160,Lahore-Xxiv,Punjab,Provincial,187842,153455,0.816936574,1913,0.012466195,76,NA,NA,76,1,Pakistan Muslim League (Nawaz),Malik Saif Ul Malook Khokhar,NA,NA,Pakistan Tehreek-e-Insaf,Malik Zaheer Abbass Khokhar,NA,NA,Jamaat-e-Islami,Malik Jahangir Hussain Bara,NA,NA,2.537625534,NA,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-160,Lahore-Xxiv,Punjab,Provincial,292435,153455,0.52474909,1998,0.013020104,149468,12191,0.081562609,71677,0.479547462,Pakistan Muslim League (Nawaz),Malik Saif Ul Malook Khokhar,59486,0.397984853,Pakistan Tehreek-e-Insaf,Malik Zaheer Abbass Khokhar,10714,0.071680895,Jamaat-e-Islami,Malik Jahangir Hussain Bara,7591,0.05078679,2.537625534,0.180109606,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-161,Lahore-Xxv,Punjab,Provincial,131109,68880,0.525364391,1895,0.027511614,66985,3807,0.056833619,26779,0.399776069,Pakistan Muslim League (Nawaz),Ch. Abdul Ghafoor Khan,22972,0.34294245,Pakistan Peoples Party Parliamentarians,Col.(R) Rana Muhammad Tariq,16820,0.251100993,Pakistan Muslim League (Qaid-e-Azam),Abdur Rasheed Bhatti,414,0.006180488,2.936938296,0.732195717,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-161,Lahore-Xxv,Punjab,Provincial,185547,100684,0.542633403,1254,0.012454809,99430,42130,0.423715177,60311,0.606567434,Pakistan Muslim League (Nawaz),Mian Muhammad Shahbaz Sharif,18181,0.182852258,Pakistan Tehreek-e-Insaf,Chaudhary Khalid Mahmood Gujjar,14569,0.146525194,Independents,Abdul Rasheed Bhatti,6369,0.064055114,2.361132969,0.80133106,141,Delimitation 2002-2013
8/22/13,By-Election,Contested,PP-161,Lahore-Xxv,Punjab,Provincial,185557,51781,0.279057109,724,0.013981962,51057,7631,0.149460407,27788,0.544254461,Pakistan Muslim League (Nawaz),Chaudhry Gulzar Ahmed Gujjar,20157,0.394794054,Pakistan Tehreek-e-Insaf,Chaudhry Khalid Mehmood Gujjar,2869,0.056192099,Pakistan Peoples Party Parliamentarians,Rana Muhammad Akhtar,243,0.004759387,2.196649052,0.142332688,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-162,Sheikhupura-I,Punjab,Provincial,107142,65302,0.609490209,2781,0.042586751,62521,2053,0.032836967,17818,0.284992243,Pakistan Muslim League (Nawaz),Muhammad Khuram Gulfam.,15765,0.252155276,Independents,Ijaz Ahmad Sahool.,13014,0.20815406,Pakistan Muslim League (Qaid-e-Azam),Sajid Bashir Butter.,15924,0.254698421,4.706835936,0.825499524,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-162,Sheikhupura-I,Punjab,Provincial,127842,76758,0.60041301,2964,0.038614868,73794,11496,0.155785023,28019,0.379692116,Pakistan Muslim League (Nawaz),Muhammad Khurram Gulfam,16523,0.223907093,Independents,Ijaz Ahmad Sehole,12573,0.170379706,Independents,Ch Liaqat Ali Dagra,16679,0.226021086,4.117566402,0.760939297,141,Delimitation 2002-2013
10/23/14,By-Election,Contested,PP-162,Sheikhupura-I,Punjab,Provincial,127842,63347,0.495510083,1304,0.020585032,62043,17411,0.280627952,39373,0.634608256,Pakistan Muslim League (Nawaz),Muhammad Hassaan Riaz,21962,0.353980304,Independents,Ch. Usman Nisar Panu,449,0.007236916,Independents,Muhammad Ali Riaz,259,0.004174524,1.893613741,0.020444404,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-163,Sheikhupura-Ii,Punjab,Provincial,104993,52498,0.500014287,1750,0.033334603,50748,4004,0.078899661,20505,0.404055332,Pakistan Muslim League (Nawaz),Khuram Ijaz,16501,0.325155671,Pakistan Muslim League (Qaid-e-Azam),Rana Ijaz Hussain.,13200,0.260108773,Pakistan Peoples Party Parliamentarians,Ch.muhammad Ishfaq Bhular.,542,0.010680224,2.970249015,0.799951518,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-163,Sheikhupura-Ii,Punjab,Provincial,137298,74987,0.546162362,2596,0.034619334,72391,26965,0.372491056,40772,0.563219185,Pakistan Muslim League (Nawaz),Khurram Ijaz Chattah,13807,0.190728129,Independents,Rana Ijaz Hussain,8327,0.115028111,Pakistan Muslim League (Qaid-e-Azam),Ch Mushtaq Ahmad Gujjar,9485,0.131024575,2.633991681,0.603099877,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-164,Sheikhupura-Iii,Punjab,Provincial,114967,58001,0.504501292,2004,0.034551128,55997,2958,0.052824258,21888,0.390878083,Pakistan Muslim League (Nawaz),Peer Muhammad Ashraf Rasool,18930,0.338053824,Pakistan Muslim League (Qaid-e-Azam),Ali Abbas,15000,0.267871493,Pakistan Peoples Party Parliamentarians,Shahzad Nawaz Sura.,179,0.0031966,2.95138641,0.792393027,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-164,Sheikhupura-Iii,Punjab,Provincial,162919,88868,0.545473518,2156,0.024260701,86712,27272,0.314512409,45425,0.523860596,Pakistan Muslim League (Nawaz),Pir Muhammad Ashraf Rasool,18153,0.209348187,Pakistan Muslim League (Qaid-e-Azam),Ali Abbass,12913,0.148918258,Pakistan Tehreek-e-Insaf,Muhammad Ishfaq Chaudry,10221,0.117872959,2.896089393,0.711342478,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PP-165,Sheikhupura-Iv,Punjab,Provincial,129325,67374,0.520966557,3366,0.049959925,64008,6243,0.097534683,21153,0.330474316,Pakistan Muslim League (Nawaz),Ch.ali Asghar Manda.,14910,0.232939633,Independents,Maj(R) Javaid Nasarullah,13512,0.211098613,Pakistan Muslim League (Qaid-e-Azam),Rao Jahanzaib Qavi Khan.,14433,0.225487439,4.160861693,0.906237425,141,Delimitation 2002-2013
5/11/13,General Election,Contested,PP-165,Sheikhupura-Iv,Punjab,Provincial,157919,92594,0.586338566,3248,0.035077867,89346,4668,0.052246323,37741,0.422413986,Independents,Ali Asghar Manda,33073,0.370167663,Pakistan Muslim League (Nawaz),Sahabzada Mian Saeed Ahmad Sharqpuri,10528,0.117834038,Pakistan Peoples Party Parliamentarians,Rana Abbass Ali Khan,8004,0.089584313,2.975664936,0.318326127,45,Delimitation 2002-2013
